Date,Close/Last,Volume,Open,High,Low
07/14/2022,104.75,6802552,102.28,105.18,100.775
07/13/2022,102.585,7035654,99.845,103.375,99.695
07/12/2022,101.78,5470604,102.83,103.43,101.205
07/11/2022,101.82,5457748,102.72,103.20,101.24
07/08/2022,104.32,5470002,102.22,104.95,102.00
07/07/2022,103.76,9013424,101.5325,104.1995,101.51
07/06/2022,99.18,6654768,98.485,100.245,97.54
07/05/2022,98.51,14544902,95.50,98.525,94.97
07/01/2022,97.995,12926302,100.10,100.415,96.81
06/30/2022,101.865,9802102,101.54,103.60,100.11
06/29/2022,103.155,7706786,104.065,104.325,102.02
06/28/2022,105.005,8944684,108.19,109.405,104.99
06/27/2022,107.72,5422520,109.09,109.25,106.965
06/24/2022,108.08,12663212,105.43,108.13,105.025
06/23/2022,103.71,8493258,104.77,104.885,102.21
06/22/2022,104.25,7195554,103.70,106.00,103.535
06/21/2022,105.74,10006156,104.88,107.155,104.865
06/17/2022,102.825,14288910,102.50,103.60,100.53
06/16/2022,101.99,16871542,105.08,105.295,100.99
06/15/2022,108.415,11026606,107.76,110.22,105.93
06/14/2022,106.465,9095368,106.905,107.365,105.1575
06/13/2022,105.69,13311062,107.87,109.085,105.33
06/10/2022,111.91,11145342,114.045,115.025,111.71
06/09/2022,116.21,9877162,118.58,120.36,116.135
06/08/2022,119.385,8183892,121.365,121.85,118.63
06/07/2022,121.925,5774390,119.44,122.185,118.58
06/06/2022,120.96,8430788,122.86,123.725,120.265
06/03/2022,120.86,7802130,121.815,122.385,120.19
06/02/2022,124.53,8733280,120.155,124.56,119.715
06/01/2022,120.28,9778766,122.855,123.48,118.805
05/31/2022,122.29,10122268,122.56,123.295,120.365
05/27/2022,122.80,9288342,120.05,122.9975,119.9722
05/26/2022,118.115,8707526,113.19,118.565,112.735
05/25/2022,114.295,10999462,111.485,115.115,111.325
05/24/2022,111.965,12751574,113.11,113.50,110.915
05/23/2022,115.00,8604182,113.65,115.295,112.82
05/20/2022,114.085,18009754,116.02,116.26,109.38
05/19/2022,114.03,13706536,113.235,116.76,112.935
05/18/2022,114.00,10887638,117.75,119.18,113.475
05/17/2022,119.72,10557080,117.375,119.98,116.825
05/16/2022,114.255,10146156,115.02,116.015,113.76
05/13/2022,116.13,13530916,112.605,116.85,111.89
05/12/2022,110.345,15976848,108.63,111.44,107.6125
05/11/2022,109.825,18200422,112.20,114.85,109.635
05/10/2022,113.30,19597750,113.81,115.13,110.735
05/09/2022,110.445,18250888,113.815,115.09,109.95
05/06/2022,116.335,19808446,116.545,118.915,114.21
05/05/2022,117.54,15564104,121.27,121.395,115.8775
05/04/2022,123.33,20898440,119.995,123.595,116.225
05/03/2022,119.24,10625340,117.86,120.005,117.055
05/02/2022,118.27,16399270,114.945,118.355,113.865
04/29/2022,114.925,14487858,117.965,120.595,114.715
04/28/2022,120.25,19096916,116.205,121.335,114.835
04/27/2022,113.755,14756400,112.98,116.4833,112.90
04/26/2022,114.305,18289042,118.16,118.295,114.305
04/25/2022,119.395,19083130,116.58,119.40,116.20
04/22/2022,117.365,14250910,119.98,120.715,117.27
04/21/2022,120.12,18008966,125.02,126.375,119.59
04/20/2022,123.505,13034518,125.785,126.635,123.08
04/19/2022,123.73,13227872,120.465,123.885,119.96
04/18/2022,121.15,14242974,118.61,122.17,118.545
04/14/2022,119.11,15282074,123.485,123.61,119.075
04/13/2022,122.85,16482890,121.15,123.855,120.39
04/12/2022,120.00,21096820,123.065,124.055,119.605
04/11/2022,120.65,15627808,121.63,122.345,120.47
04/08/2022,123.425,13650922,125.72,125.72,123.21
04/07/2022,126.43,15147020,125.855,127.615,124.055
04/06/2022,126.41,22542740,126.38,128.45,124.975
04/05/2022,129.08,22220320,133.965,134.045,128.71
04/04/2022,134.90,11604484,133.04,135.085,132.615
04/01/2022,132.71,15469994,135.395,135.885,130.795
03/31/2022,134.895,15526604,137.375,138.375,134.57
03/30/2022,137.685,14507870,140.98,141.33,136.905
03/29/2022,141.80,14346016,141.215,142.21,139.16
03/28/2022,138.665,13225150,136.66,138.73,135.035
03/25/2022,137.665,11025950,138.05,138.25,135.445
03/24/2022,138.24,16911530,133.405,138.26,132.60
03/23/2022,131.825,15410946,133.90,135.58,131.745
03/22/2022,135.205,11647258,134.295,136.695,133.965
03/21/2022,134.28,13897106,134.21,135.285,131.915
03/18/2022,134.595,16140452,130.635,135.015,130.14
03/17/2022,131.75,13429258,129.635,131.75,128.56
03/16/2022,130.93,23147480,126.59,130.93,125.43
03/15/2022,124.345,20833760,120.46,124.68,119.565
03/14/2022,119.345,23371360,122.775,123.42,118.66
03/11/2022,122.895,14765150,127.595,127.84,122.78
03/10/2022,125.72,14997820,126.115,126.30,123.35
03/09/2022,128.50,13344784,127.44,129.35,125.825
03/08/2022,123.15,25880760,121.51,127.59,119.825
03/07/2022,121.32,17728520,127.855,128.775,121.255
03/04/2022,127.675,16157950,129.775,130.78,126.15
03/03/2022,131.205,16515254,134.515,134.565,130.395
03/02/2022,134.095,16573532,130.815,134.81,130.488
03/01/2022,129.845,16570968,133.615,134.53,128.56
02/28/2022,134.075,17840222,133.23,135.43,131.49
02/25/2022,135.24,17730994,133.265,135.285,131.41
02/24/2022,133.38,21510120,123.965,133.40,123.38
02/23/2022,128.955,15235758,133.875,134.89,128.60
02/22/2022,131.715,17874714,131.145,134.845,129.77
02/18/2022,132.625,17236446,134.565,134.805,130.85
02/17/2022,134.115,15832920,137.98,138.155,134.00
02/16/2022,139.715,10021054,137.985,140.09,136.615
02/15/2022,139.7425,12811954,135.505,139.905,135.085
02/14/2022,132.535,15577514,133.07,135.33,130.88
02/11/2022,132.625,23369820,140.00,141.0075,131.79
02/10/2022,139.81,16619528,140.9321,145.1764,139.15
02/09/2022,144.125,20297300,141.395,144.1528,139.605
02/08/2022,139.275,10124730,135.59,139.695,135.27
02/07/2022,136.48,10319748,136.885,138.465,135.835
02/04/2022,136.265,9879192,134.97,137.43,133.24
02/03/2022,135.53,16690676,138.32,140.275,135.00
02/02/2022,141.82,11819470,141.33,142.02,139.00
02/01/2022,138.29,11685468,138.645,138.75,135.105
01/31/2022,137.70,14468818,131.73,137.70,130.97
01/28/2022,130.845,21911400,128.205,131.035,124.68
01/27/2022,128.345,22095940,135.415,135.695,127.97
01/26/2022,134.07,20527300,136.225,139.445,131.95
01/25/2022,132.165,16935304,133.72,135.37,131.43
01/24/2022,137.615,25145520,133.10,137.695,128.62
01/21/2022,135.875,26521860,137.50,141.00,135.755
01/20/2022,138.175,16708752,143.715,144.785,138.165
01/19/2022,142.54,17538948,147.95,148.845,142.445
01/18/2022,146.59,12516500,150.855,150.90,146.30
01/14/2022,153.455,11727272,149.24,153.695,148.94
01/13/2022,150.27,16958554,156.00,157.41,149.845
01/12/2022,152.93,11784508,152.915,154.195,151.32
01/11/2022,151.635,9940172,148.235,151.79,147.085
01/10/2022,148.635,14787890,146.50,148.875,143.865
01/07/2022,148.445,13858846,152.81,153.306,148.095
01/06/2022,153.10,13102394,151.47,153.7575,149.885
01/05/2022,151.595,16288398,155.755,156.94,151.505
01/04/2022,156.98,11485510,158.50,159.345,153.59
01/03/2022,157.80,7155196,155.65,157.85,155.22
12/31/2021,154.395,2929872,155.01,156.02,154.355
12/30/2021,154.915,5910694,156.53,157.005,154.635
12/29/2021,156.695,6252326,156.545,157.775,155.74
12/28/2021,156.72,5077778,158.915,158.96,155.945
12/27/2021,158.28,6443456,154.655,158.3375,154.54
12/23/2021,154.13,4795644,153.235,155.19,153.065
12/22/2021,152.815,5102960,150.025,152.82,149.715
12/21/2021,151.02,9070928,148.855,151.16,146.815
12/20/2021,145.755,11102030,144.95,146.745,144.07
12/17/2021,147.645,11279234,147.03,150.025,146.66
12/16/2021,148.34,14412322,155.84,156.175,147.56
12/15/2021,155.08,10836802,149.08,155.19,147.80
12/14/2021,148.92,8492168,147.865,149.74,146.815
12/13/2021,149.785,7499666,154.315,154.47,149.545
12/10/2021,153.775,7072730,155.56,155.875,152.195
12/09/2021,152.805,6494388,155.55,157.105,152.6675
12/08/2021,156.595,7148452,156.415,156.915,155.00
12/07/2021,157.275,11288902,153.50,157.7075,153.50
12/06/2021,150.00,10211928,149.785,150.695,145.255
12/03/2021,150.575,13547548,153.375,154.72,148.77
12/02/2021,152.305,12560070,150.251,153.585,149.57
12/01/2021,151.91,14237264,155.325,157.785,151.78
11/30/2021,152.45,13931408,155.065,156.385,151.3025
11/29/2021,155.71,9032744,152.255,155.87,151.535
11/26/2021,149.70,6732680,151.315,152.715,148.945
11/24/2021,154.17,7165204,151.17,154.25,149.735
11/23/2021,152.63,10522354,152.935,154.32,149.985
11/22/2021,153.745,10941090,156.795,159.41,153.64
11/19/2021,156.10,6666182,154.815,157.035,154.4388
11/18/2021,155.12,7604440,154.91,155.82,153.565
11/17/2021,151.395,5819198,152.35,152.73,150.825
11/16/2021,152.30,4880342,149.945,152.53,149.39
11/15/2021,150.35,5636916,151.5525,151.5525,148.835
11/12/2021,150.55,5272182,149.52,151.155,148.615
11/11/2021,149.035,5640278,148.75,149.45,147.72
11/10/2021,146.40,10610902,148.19,150.16,145.775
11/09/2021,151.17,11542860,152.505,152.975,149.645
11/08/2021,150.97,8629994,149.265,151.93,148.5825
11/05/2021,148.30,9548544,148.34,149.87,146.985
11/04/2021,147.15,15122328,142.645,148.05,142.16
11/03/2021,141.30,6096722,140.08,141.385,139.535
11/02/2021,139.915,4611892,138.375,140.00,138.30
11/01/2021,138.39,4430806,136.945,138.465,136.4218
10/29/2021,136.82,4406214,135.37,136.865,135.205
10/28/2021,136.43,5989344,135.565,136.47,135.015
10/27/2021,133.88,7880914,134.24,135.48,133.65
10/26/2021,135.02,4962318,135.77,136.365,134.53
10/25/2021,134.255,3739036,134.185,135.045,133.685
10/22/2021,133.58,5938984,134.60,135.785,133.35
10/21/2021,134.77,3889550,132.355,134.8325,132.235
10/20/2021,133.25,4456900,133.49,133.955,132.775
10/19/2021,133.84,4631744,132.505,133.84,132.02
10/18/2021,132.325,4043304,130.285,132.385,129.8125
10/15/2021,131.29,5309512,131.25,131.41,130.49
10/14/2021,130.20,7074262,129.255,130.28,128.515
10/13/2021,126.405,5695528,126.455,127.0175,125.825
10/12/2021,125.335,8049402,127.36,127.64,124.805
10/11/2021,126.615,4422040,126.725,128.645,126.58
10/08/2021,127.375,4999524,129.20,129.25,127.17
10/07/2021,128.625,4943434,128.84,130.13,128.505
10/06/2021,127.045,7441852,125.195,127.19,124.835
10/05/2021,126.66,6784640,125.905,127.56,125.31
10/04/2021,124.905,9562046,127.28,127.48,124.39
10/01/2021,128.245,7362658,128.7405,128.835,126.175
09/30/2021,128.135,6558582,129.10,130.27,128.11
09/29/2021,128.28,9581768,130.33,130.85,127.885
09/28/2021,130.245,11220544,132.825,133.775,130.08
09/27/2021,135.71,4060578,134.86,136.19,133.855
09/24/2021,136.195,2781914,135.495,136.42,135.205
09/23/2021,136.565,4484190,135.74,136.955,135.035
09/22/2021,134.87,4947624,133.185,135.21,132.735
09/21/2021,132.48,4624356,133.05,133.405,131.43
09/20/2021,132.20,7809202,132.605,133.10,130.215
09/17/2021,135.50,7483640,137.50,137.50,134.98
09/16/2021,137.93,5166128,136.635,138.345,136.065
09/15/2021,137.73,4266840,137.15,137.74,136.06
09/14/2021,137.25,5451676,137.625,138.23,136.56
09/13/2021,137.16,5600966,137.25,137.495,135.415
09/10/2021,136.14,7345300,136.255,138.02,136.04
09/09/2021,135.12,4631686,134.645,135.845,134.485
09/08/2021,134.565,4984748,135.655,135.86,133.515
09/07/2021,136.365,3927362,136.845,136.90,135.555
09/03/2021,136.645,3617704,135.405,137.12,135.155
09/02/2021,135.535,3220106,135.44,136.845,135.01
09/01/2021,135.205,5119670,136.065,136.245,135.035
08/31/2021,135.415,5864464,136.795,136.795,134.365
08/30/2021,136.45,4993822,136.85,137.60,135.997
08/27/2021,136.02,6363552,133.755,136.28,133.66
08/26/2021,133.605,5221638,133.315,134.13,132.515
08/25/2021,133.40,10723960,132.42,134.43,132.42
08/24/2021,131.965,4813012,132.19,132.71,131.67
08/23/2021,131.875,9150558,129.665,132.02,129.65
08/20/2021,128.19,6447694,127.94,128.625,126.855
08/19/2021,127.64,8966670,125.52,128.36,124.675
08/18/2021,126.53,5631928,128.075,128.9875,126.43
08/17/2021,128.185,10177072,129.445,129.475,127.095
08/16/2021,130.66,4517644,130.69,131.24,129.67
08/13/2021,131.225,5656780,130.465,131.275,129.95
08/12/2021,130.375,9068392,131.135,131.145,129.34
08/11/2021,131.815,4258270,132.71,132.79,130.31
08/10/2021,132.165,6655530,134.305,134.355,131.355
08/09/2021,133.88,3998144,134.54,134.90,133.365
08/06/2021,134.285,4119498,134.005,135.01,133.955
08/05/2021,135.01,5626798,135.59,135.895,134.265
08/04/2021,135.16,7093106,134.10,135.66,133.885
08/03/2021,133.70,6436922,132.765,133.71,131.425
08/02/2021,132.50,8518844,132.695,133.97,132.14
07/30/2021,131.57,6459688,129.565,131.98,129.56
07/29/2021,130.905,6820500,128.62,131.075,128.58
07/28/2021,128.495,6731574,126.6495,128.805,126.005
07/27/2021,126.24,6707000,127.655,127.935,123.715
07/26/2021,128.51,2543896,128.05,128.75,127.60
07/23/2021,128.655,4456412,128.31,128.685,127.045
07/22/2021,127.725,6214474,127.705,128.475,126.855
07/21/2021,128.50,6350082,125.50,128.535,125.32
07/20/2021,124.91,7590240,123.855,125.65,122.205
07/19/2021,123.40,12381218,121.595,123.52,121.045
07/16/2021,123.425,8994208,126.83,127.185,123.11
07/15/2021,126.065,12503126,128.755,128.755,125.18
07/14/2021,129.62,6704250,131.325,131.93,129.20
07/13/2021,129.905,4907290,129.81,130.62,129.11
07/12/2021,130.185,4457560,129.105,130.29,128.645
07/09/2021,128.50,5521760,127.03,128.73,126.05
07/08/2021,126.345,6860580,125.50,126.97,124.445
07/07/2021,128.06,5018786,130.615,130.825,127.555
07/06/2021,129.86,5563454,130.48,131.0499,128.235
07/02/2021,129.90,3515836,130.225,130.225,129.105
07/01/2021,129.185,4886328,130.7855,130.815,128.74
06/30/2021,131.12,5429566,130.795,131.245,130.055
06/29/2021,130.98,5117560,129.85,130.98,129.19
06/28/2021,129.85,6955436,127.765,130.27,127.765
06/25/2021,126.775,5170698,127.535,127.865,126.455
06/24/2021,127.275,4043112,126.465,127.555,126.33
06/23/2021,125.23,4196120,124.965,125.905,124.86
06/22/2021,124.60,6094738,123.89,124.65,123.135
06/21/2021,123.79,7902218,123.46,123.99,122.48
06/18/2021,123.465,10137534,125.605,125.935,123.065
06/17/2021,126.69,7849402,124.81,127.695,124.81
06/16/2021,125.275,9597608,126.735,127.16,124.22
06/15/2021,126.34,6987388,127.05,127.945,126.01
06/14/2021,127.44,6280370,126.00,127.44,125.42
06/11/2021,125.74,4843178,125.745,125.745,124.795
06/10/2021,125.30,6569954,123.72,125.555,123.675
06/09/2021,123.685,5712108,124.57,124.795,123.605
06/08/2021,124.07,6159338,125.96,125.965,123.135
06/07/2021,125.10,5799874,125.435,125.455,124.27
06/04/2021,125.74,7182292,124.18,126.185,124.165
06/03/2021,123.00,7640996,123.845,124.28,122.40
06/02/2021,125.14,6451484,124.25,125.535,123.835
06/01/2021,124.41,7920014,125.485,126.565,123.66
05/28/2021,124.595,6944074,123.585,125.035,123.365
05/27/2021,123.215,5487834,122.39,123.705,122.10
05/26/2021,122.625,6491998,122.50,123.20,121.665
05/25/2021,122.50,8098154,122.76,123.24,121.66
05/24/2021,121.70,7521912,120.15,122.515,119.94
05/21/2021,119.085,10890962,120.395,120.485,118.75
05/20/2021,119.69,11437616,117.75,120.185,117.565
05/19/2021,116.79,16199930,112.14,116.91,111.97
05/18/2021,114.735,7617598,116.46,116.85,114.59
05/17/2021,115.37,10104672,114.955,115.41,113.42
05/14/2021,116.67,8363548,114.83,117.45,113.70
05/13/2021,113.085,17899906,113.69,115.00,112.005
05/12/2021,111.815,15262730,114.062,114.55,111.41
05/11/2021,116.625,13493064,112.985,116.895,112.635
05/10/2021,116.40,10633992,120.55,120.55,116.19
05/07/2021,121.80,10771582,121.785,122.75,120.685
05/06/2021,120.105,12851168,118.875,120.315,117.76
05/05/2021,119.125,9871592,119.8915,120.645,118.475
05/04/2021,118.60,14625390,118.755,118.96,116.40
05/03/2021,120.09,9077930,122.29,122.40,119.71
04/30/2021,121.50,9111606,123.03,123.73,121.195
04/29/2021,125.12,7921592,125.60,125.68,123.09
04/28/2021,123.975,6782448,125.595,125.595,123.82
04/27/2021,125.99,6919586,127.05,127.205,125.44
04/26/2021,126.73,5541598,124.735,126.765,124.605
04/23/2021,124.60,6415088,122.385,124.82,122.275
04/22/2021,121.80,8253280,124.50,124.675,121.035
04/21/2021,124.555,9880218,121.62,124.64,121.05
04/20/2021,121.355,9636616,122.65,123.105,120.725
04/19/2021,123.08,10237522,125.255,125.715,121.895
04/16/2021,126.205,7214972,126.775,126.96,125.855
04/15/2021,126.70,8138786,126.47,126.935,125.11
04/14/2021,125.095,7224572,126.375,127.15,124.51
04/13/2021,126.305,7384086,127.572,127.79,125.37
04/12/2021,126.555,6823334,127.42,127.42,125.445
04/09/2021,128.04,5391220,127.494,128.04,126.865
04/08/2021,128.34,6799390,128.21,128.34,127.21
04/07/2021,126.525,7925928,126.84,127.305,125.7475
04/06/2021,126.815,11804912,127.725,128.245,125.58
04/05/2021,128.575,9784696,128.525,128.77,126.69
04/01/2021,126.47,11310214,124.02,126.475,124.015
03/31/2021,121.775,10132204,119.385,122.44,119.385
03/30/2021,118.375,6676398,118.33,118.855,117.265
03/29/2021,118.885,12544272,119.684,119.95,117.455
03/26/2021,120.82,15262396,115.385,120.8505,115.075
03/25/2021,115.05,13527970,113.11,115.41,112.205
03/24/2021,114.63,8924972,118.42,118.66,114.5675
03/23/2021,116.63,9038676,119.765,119.765,116.1121
03/22/2021,119.625,9827338,118.415,120.91,118.075
03/19/2021,116.84,14151120,115.695,117.86,114.40
03/18/2021,115.525,8934818,118.60,118.78,115.415
03/17/2021,120.345,10292348,117.355,121.29,116.515
03/16/2021,119.225,9247120,119.115,120.91,118.355
03/15/2021,117.935,6876340,116.11,117.935,115.165
03/12/2021,115.445,7449184,114.75,115.70,113.875
03/11/2021,116.905,8957336,115.631,117.465,115.035
03/10/2021,112.19,12627410,116.27,116.27,112.105
03/09/2021,114.515,14207142,112.1025,115.26,111.65
03/08/2021,108.11,15614524,113.77,114.28,108.07
03/05/2021,114.395,14766656,113.695,114.625,108.455
03/04/2021,110.84,18054788,115.885,116.695,109.18
03/03/2021,116.495,9035078,120.43,120.775,116.375
03/02/2021,120.285,7697296,124.34,124.34,120.18
03/01/2021,124.10,7118900,122.345,124.125,121.18
02/26/2021,120.475,10312696,120.065,121.445,117.46
02/25/2021,118.04,12311890,123.52,124.145,117.615
02/24/2021,125.01,9290986,119.985,125.025,119.22
02/23/2021,121.115,9492350,119.975,121.94,116.44
02/22/2021,122.29,6752942,125.265,125.93,121.835
02/19/2021,126.93,8658840,126.1485,127.905,125.60
02/18/2021,124.245,6065342,124.12,124.80,122.65
02/17/2021,125.58,7337990,126.735,127.24,124.01
02/16/2021,128.06,6947738,128.99,129.295,127.33
02/12/2021,127.28,6800792,125.535,127.5199,124.775
02/11/2021,125.985,10339946,122.845,125.9975,122.775
02/10/2021,121.485,7481162,122.25,122.945,119.995
02/09/2021,121.175,3216156,121.025,122.115,120.615
02/08/2021,121.535,8969132,118.76,121.5475,118.595
02/05/2021,117.605,4920582,119.22,119.245,117.44
02/04/2021,118.465,5895736,116.845,118.465,116.17
02/03/2021,117.11,6479774,119.91,119.91,117.005
02/02/2021,119.355,8677388,119.5854,119.5854,117.9018
02/01/2021,117.745,5437840,115.07,117.9201,114.745
01/29/2021,113.305,8083676,115.50,115.91,112.785
01/28/2021,115.41,7953618,115.5795,117.185,114.39
01/27/2021,113.045,11583590,116.44,116.44,112.465
01/26/2021,118.85,5392994,120.73,120.80,118.82
01/25/2021,120.94,7048468,121.585,121.845,118.485
01/22/2021,120.465,5508702,121.50,122.14,120.395
01/21/2021,122.775,7217856,122.465,123.07,120.94
01/20/2021,120.905,6309846,123.04,123.395,120.645
01/19/2021,121.41,6144486,119.625,121.50,118.985
01/15/2021,117.38,7656894,119.40,119.595,116.355
01/14/2021,119.71,6605696,118.53,121.435,118.39
01/13/2021,116.805,4428042,118.25,118.315,116.25
01/12/2021,117.44,6375140,117.91,118.375,116.27
01/11/2021,116.895,6266994,114.72,117.675,114.4896
01/08/2021,115.17,6728068,117.56,117.9625,113.93
01/07/2021,115.585,5244660,112.90,115.83,112.90
01/06/2021,111.005,7689260,110.415,113.105,109.97
01/05/2021,111.345,4639014,109.225,111.45,109.225
01/04/2021,109.43,9300588,110.275,112.50,108.28
12/31/2020,109.21,2863096,108.98,109.27,108.135
12/30/2020,108.925,2108846,107.575,109.05,107.575
12/29/2020,106.95,4497940,107.84,107.895,105.961
12/28/2020,107.22,2445734,108.641,108.745,107.12
12/24/2020,107.435,1142898,106.60,107.455,106.60
12/23/2020,106.295,2660068,107.25,107.615,106.235
12/22/2020,107.095,3693908,107.455,107.46,106.175
12/21/2020,107.285,4260758,106.18,107.345,105.40
12/18/2020,108.58,6821120,109.095,109.275,107.8875
12/17/2020,108.955,2250840,109.665,109.70,108.54
12/16/2020,108.98,2536298,109.48,109.48,108.13
12/15/2020,109.025,5029394,108.695,109.31,108.20
12/14/2020,107.34,4346512,107.20,107.9675,106.77
12/11/2020,106.255,4151642,106.41,107.095,105.2069
12/10/2020,107.125,4239406,106.085,107.845,105.68
12/09/2020,107.045,7175164,109.895,110.315,106.335
12/08/2020,110.465,3726026,110.265,110.895,109.565
12/07/2020,110.32,4150660,110.41,110.45,109.345
12/04/2020,109.695,5366978,107.23,109.695,107.035
12/03/2020,106.585,4605118,107.31,107.83,106.46
12/02/2020,106.625,5308988,106.16,106.975,105.70
12/01/2020,106.20,6738106,105.315,107.00,104.875
11/30/2020,104.305,8532526,103.38,105.275,101.99
11/27/2020,103.21,3684552,102.55,103.785,102.55
11/25/2020,101.845,3595642,101.95,102.50,101.425
11/24/2020,101.85,3909890,102.195,102.24,100.385
11/23/2020,101.53,5039904,100.755,101.975,100.395
11/20/2020,99.99,3579314,100.705,101.315,99.88
11/19/2020,100.50,4394818,98.685,100.595,98.335
11/18/2020,99.205,7665230,100.23,100.68,99.16
11/17/2020,99.70,3430226,100.625,100.625,99.2455
11/16/2020,100.86,4773406,98.87,101.155,98.71
11/13/2020,98.10,4875048,97.92,98.865,97.44
11/12/2020,96.675,6405544,97.845,98.34,96.235
11/11/2020,97.73,5375384,96.00,97.975,95.915
11/10/2020,94.41,6903188,96.85,96.875,94.185
11/09/2020,97.425,10781236,100.91,101.445,97.325
11/06/2020,98.50,6303608,96.845,98.7925,96.30
11/05/2020,96.995,6045494,95.702,97.135,95.505
11/04/2020,93.29,7822518,91.95,93.62,90.8081
11/03/2020,89.99,5890174,88.915,90.6325,88.855
11/02/2020,88.155,3878526,88.255,88.93,87.305
10/30/2020,87.475,4847440,87.895,88.50,86.53
10/29/2020,88.97,4594222,86.935,89.755,86.68
10/28/2020,86.825,9156348,88.18,88.295,86.635
10/27/2020,89.72,3752108,90.76,90.97,89.35
10/26/2020,90.03,6465254,91.285,91.625,88.935
10/23/2020,92.00,3332080,92.115,92.115,91.125
10/22/2020,92.22,3147160,92.295,92.645,91.165
10/21/2020,92.255,4890666,93.00,93.355,92.16
10/20/2020,92.85,4994578,93.425,93.585,92.545
10/19/2020,92.775,4638618,93.925,94.545,92.41
10/16/2020,93.235,3466998,94.51,94.51,93.16
10/15/2020,93.82,2656244,92.455,93.95,92.20
10/14/2020,94.185,4294234,95.09,95.27,93.60
10/13/2020,94.685,3183154,95.035,95.475,94.29
10/12/2020,94.97,4606586,94.62,95.36,94.055
10/09/2020,93.325,5310136,93.135,93.55,92.70
10/08/2020,91.75,3773226,91.62,91.87,91.18
10/07/2020,90.64,3467612,90.08,90.885,90.06
10/06/2020,88.74,10500200,89.31,90.805,88.39
10/05/2020,89.525,3832234,87.395,89.525,87.325
10/02/2020,86.575,6279372,87.265,88.475,86.54
10/01/2020,89.25,4724854,88.765,89.54,88.3237
09/30/2020,87.10,5782210,87.065,88.095,86.7231
09/29/2020,87.23,6431392,86.565,87.785,86.565
09/28/2020,86.77,3918684,85.9285,86.84,85.23
09/25/2020,84.62,5076726,83.43,84.88,82.46
09/24/2020,83.65,6386164,82.15,84.805,82.05
09/23/2020,82.925,4852162,84.95,85.325,82.625
09/22/2020,84.865,3214242,84.675,85.015,83.18
09/21/2020,84.175,8011734,82.715,84.18,82.015
09/18/2020,84.135,5509248,85.92,86.09,83.1206
09/17/2020,85.425,4373960,83.26,85.562,83.105
09/16/2020,85.62,3870646,87.24,87.37,85.485
09/15/2020,86.685,7696242,86.09,87.24,85.8869
09/14/2020,84.90,4549686,84.975,85.505,84.265
09/11/2020,83.03,4779832,83.90,84.685,82.235
09/10/2020,83.19,5838008,85.2405,85.655,82.70
09/09/2020,84.25,4672290,83.915,84.8872,82.995
09/08/2020,81.905,7993394,82.40,84.31,81.7875
09/04/2020,85.705,9851354,86.195,87.36,82.7476
09/03/2020,86.90,13800318,90.41,90.41,86.185
09/02/2020,91.775,7924922,90.90,92.305,89.69
09/01/2020,89.405,3668178,88.35,89.45,87.94
08/31/2020,87.685,3468914,87.55,88.32,86.95
08/28/2020,87.82,2711602,86.70,87.90,86.425
08/27/2020,86.445,6243256,87.975,88.195,85.92
08/26/2020,87.675,2835924,87.41,87.965,87.175
08/25/2020,87.19,2598880,86.415,87.23,86.3975
08/24/2020,86.215,2595322,86.41,86.695,85.605
08/21/2020,85.455,4163094,84.81,85.475,84.51
08/20/2020,84.84,5814798,84.59,85.1075,84.115
08/19/2020,85.525,4716762,86.215,86.295,85.32
08/18/2020,86.05,3021820,86.945,87.165,85.82
08/17/2020,86.585,2801762,86.33,87.055,86.12
08/14/2020,85.34,3263100,85.675,86.43,85.14
08/13/2020,85.43,4550142,86.205,86.30,85.04
08/12/2020,86.25,5740314,84.36,86.50,84.015
08/11/2020,83.62,6514676,84.835,85.255,83.37
08/10/2020,84.82,4575270,85.035,85.22,83.57
08/07/2020,84.76,5515216,85.615,86.0161,83.87
08/06/2020,85.745,4439020,85.86,85.875,84.87
08/05/2020,85.895,4377218,85.82,86.545,85.42
08/04/2020,85.82,5996992,84.63,85.90,84.56
08/03/2020,84.59,4027858,83.6625,84.725,83.575
07/31/2020,83.11,10354982,83.77,83.77,81.915
07/30/2020,83.605,6549890,82.105,83.70,81.93
07/29/2020,82.825,6411962,81.51,83.135,81.365
07/28/2020,80.79,5693362,81.805,81.91,80.665
07/27/2020,82.945,5584730,81.54,83.005,81.4205
07/24/2020,79.73,6040894,79.275,80.94,78.615
07/23/2020,80.54,7435996,81.91,82.525,79.835
07/22/2020,81.89,4728946,81.56,82.47,81.24
07/21/2020,81.295,6096294,82.54,82.585,81.07
07/20/2020,81.705,4485574,80.225,81.92,79.66
07/17/2020,80.105,4978830,80.26,80.39,79.71
07/16/2020,79.735,6811230,79.045,79.975,78.55
07/15/2020,79.795,6357278,80.655,80.685,78.645
07/14/2020,80.16,7806648,78.3155,80.35,77.405
07/13/2020,78.835,9496672,81.20,82.0269,78.68
07/10/2020,79.985,4752362,80.285,80.515,79.195
07/09/2020,80.30,11834058,79.25,80.62,78.4425
07/08/2020,78.93,5181802,78.52,79.005,77.875
07/07/2020,77.815,5952530,78.575,79.035,77.66
07/06/2020,78.795,6926344,78.0865,79.05,77.925
07/02/2020,76.68,6947370,76.565,77.255,76.31
07/01/2020,75.525,6057518,76.45,76.48,75.52
06/30/2020,76.40,8866664,75.045,76.679,74.935
06/29/2020,74.585,6789718,74.07,74.585,72.925
